datetime,Data,Hora,LS,TEMP,UR
1/18/2017 22:00,18/01/2017,22:00,1,21.2,97
1/18/2017 23:00,18/01/2017,23:00,1,21.5,92
1/19/2017 0:00,18/01/2017,0:00,0,21.6,90
1/19/2017 1:00,19/01/2017,1:00,0,21.4,91
1/19/2017 2:00,19/01/2017,2:00,0,21.1,93
1/19/2017 3:00,19/01/2017,3:00,1,20.9,93
1/19/2017 4:00,19/01/2017,4:00,1,20.8,92
1/19/2017 5:00,19/01/2017,5:00,0,21,92
1/19/2017 6:00,19/01/2017,6:00,0,21.2,88
1/19/2017 7:00,19/01/2017,7:00,0,21.3,87
1/19/2017 8:00,19/01/2017,8:00,0,21.6,86
1/19/2017 9:00,19/01/2017,9:00,0,21.9,86
1/19/2017 10:00,19/01/2017,10:00,0,22.1,85
1/19/2017 11:00,19/01/2017,11:00,1,23,82
1/19/2017 12:00,19/01/2017,12:00,0,24,76
1/19/2017 13:00,19/01/2017,13:00,0,24.7,72
1/19/2017 14:00,19/01/2017,14:00,0,25.8,68
1/19/2017 15:00,19/01/2017,15:00,0,21.7,85
1/19/2017 16:00,19/01/2017,16:00,0,20.7,94
1/19/2017 17:00,19/01/2017,17:00,0,20.4,95
1/19/2017 18:00,19/01/2017,18:00,1,19.9,96
1/19/2017 19:00,19/01/2017,19:00,0,19.9,94
1/19/2017 20:00,19/01/2017,20:00,0,19.7,96
1/19/2017 21:00,19/01/2017,21:00,0,19.7,94
1/19/2017 22:00,19/01/2017,22:00,0,19.5,95
1/19/2017 23:00,19/01/2017,23:00,1,19.4,96
1/20/2017 0:00,19/01/2017,0:00,0,19.6,93
1/20/2017 1:00,20/01/2017,1:00,0,19.2,94
1/20/2017 2:00,20/01/2017,2:00,0,18.7,96
1/20/2017 3:00,20/01/2017,3:00,0,18.4,97
1/20/2017 4:00,20/01/2017,4:00,1,18.7,98
1/20/2017 5:00,20/01/2017,5:00,0,18.8,97
1/20/2017 6:00,20/01/2017,6:00,0,19,98
1/20/2017 7:00,20/01/2017,7:00,1,19.1,98
1/20/2017 8:00,20/01/2017,8:00,0,19.4,97
1/20/2017 9:00,20/01/2017,9:00,0,19.7,96
1/20/2017 10:00,20/01/2017,10:00,0,19.7,95
1/20/2017 11:00,20/01/2017,11:00,0,19.9,95
1/20/2017 12:00,20/01/2017,12:00,1,20.2,93
1/20/2017 13:00,20/01/2017,13:00,0,20.9,91
1/20/2017 14:00,20/01/2017,14:00,1,21.2,87
1/20/2017 15:00,20/01/2017,15:00,0,21.8,85
1/20/2017 16:00,20/01/2017,16:00,0,23.4,80
1/20/2017 17:00,20/01/2017,17:00,0,23.6,74
1/20/2017 18:00,20/01/2017,18:00,0,24.1,71
1/20/2017 19:00,20/01/2017,19:00,0,23.4,76
1/20/2017 20:00,20/01/2017,20:00,0,20.2,96
1/20/2017 21:00,20/01/2017,21:00,1,19.9,99
1/20/2017 22:00,20/01/2017,22:00,1,19.8,99
1/20/2017 23:00,20/01/2017,23:00,1,20.1,99
1/21/2017 0:00,20/01/2017,0:00,0,20,99
1/21/2017 1:00,21/01/2017,1:00,0,19.7,99
1/21/2017 2:00,21/01/2017,2:00,0,19.8,99
1/21/2017 3:00,21/01/2017,3:00,0,19.8,98
1/21/2017 4:00,21/01/2017,4:00,1,19.5,97
1/21/2017 5:00,21/01/2017,5:00,0,19.5,97
1/21/2017 6:00,21/01/2017,6:00,0,19.4,97
1/21/2017 7:00,21/01/2017,7:00,0,19.4,96
1/21/2017 8:00,21/01/2017,8:00,0,19.6,96
1/21/2017 9:00,21/01/2017,9:00,1,20.1,95
1/21/2017 10:00,21/01/2017,10:00,1,20.7,92
1/21/2017 11:00,21/01/2017,11:00,1,21.5,86
1/21/2017 12:00,21/01/2017,12:00,0,20.3,93
1/21/2017 13:00,21/01/2017,13:00,0,20.6,92
1/21/2017 14:00,21/01/2017,14:00,0,21.8,88
1/21/2017 15:00,21/01/2017,15:00,0,21,93
1/21/2017 16:00,21/01/2017,16:00,1,20.9,96
1/21/2017 17:00,21/01/2017,17:00,0,21.2,94
1/21/2017 18:00,21/01/2017,18:00,0,20.5,94
1/21/2017 19:00,21/01/2017,19:00,1,18.9,97
1/21/2017 20:00,21/01/2017,20:00,0,18.5,98
1/21/2017 21:00,21/01/2017,21:00,1,18.3,98
1/21/2017 22:00,21/01/2017,22:00,0,18.2,97
1/21/2017 23:00,21/01/2017,23:00,0,18.2,96
1/22/2017 0:00,21/01/2017,0:00,0,17.9,93
1/22/2017 1:00,22/01/2017,1:00,1,17.5,95
1/22/2017 2:00,22/01/2017,2:00,0,17.5,96
1/22/2017 3:00,22/01/2017,3:00,0,17.2,97
1/22/2017 4:00,22/01/2017,4:00,1,17.2,98
1/22/2017 5:00,22/01/2017,5:00,0,17.3,98
1/22/2017 6:00,22/01/2017,6:00,0,17.5,98
1/22/2017 7:00,22/01/2017,7:00,1,17.4,98
1/22/2017 8:00,22/01/2017,8:00,0,17.8,98
1/22/2017 9:00,22/01/2017,9:00,0,18.5,96
1/22/2017 10:00,22/01/2017,10:00,1,19.3,93
1/22/2017 11:00,22/01/2017,11:00,1,20.2,89
1/22/2017 12:00,22/01/2017,12:00,0,21.4,83
1/22/2017 13:00,22/01/2017,13:00,0,22.5,78
1/22/2017 14:00,22/01/2017,14:00,0,21.7,83
1/22/2017 15:00,22/01/2017,15:00,0,20.8,90
1/22/2017 16:00,22/01/2017,16:00,0,20.3,92
1/22/2017 17:00,22/01/2017,17:00,1,20,93
1/22/2017 18:00,22/01/2017,18:00,0,20.1,92
1/22/2017 19:00,22/01/2017,19:00,0,20.2,91
1/22/2017 20:00,22/01/2017,20:00,0,20.6,88
1/22/2017 21:00,22/01/2017,21:00,1,19.6,95
1/22/2017 22:00,22/01/2017,22:00,0,19.9,93
1/22/2017 23:00,22/01/2017,23:00,0,20.2,92
1/23/2017 0:00,22/01/2017,0:00,0,20.3,91
1/23/2017 1:00,23/01/2017,1:00,0,20.2,90
1/23/2017 2:00,23/01/2017,2:00,0,20.2,89
1/23/2017 3:00,23/01/2017,3:00,0,19.6,92
1/23/2017 4:00,23/01/2017,4:00,0,19.3,94
1/23/2017 5:00,23/01/2017,5:00,0,19.1,96
1/23/2017 6:00,23/01/2017,6:00,1,18.9,97
1/23/2017 7:00,23/01/2017,7:00,0,19,96
1/23/2017 8:00,23/01/2017,8:00,0,19.5,94
1/23/2017 9:00,23/01/2017,9:00,0,20.4,89
1/23/2017 10:00,23/01/2017,10:00,0,20.4,89
1/23/2017 11:00,23/01/2017,11:00,1,20.4,89
1/23/2017 12:00,23/01/2017,12:00,0,23.4,71
1/23/2017 13:00,23/01/2017,13:00,0,24.3,68
1/23/2017 14:00,23/01/2017,14:00,0,24.8,68
1/23/2017 15:00,23/01/2017,15:00,0,25,68
1/23/2017 16:00,23/01/2017,16:00,0,25.9,64
1/23/2017 17:00,23/01/2017,17:00,0,25.6,64
1/23/2017 18:00,23/01/2017,18:00,0,25.2,66
1/23/2017 19:00,23/01/2017,19:00,0,24.3,69
1/23/2017 20:00,23/01/2017,20:00,0,23.2,81
1/23/2017 21:00,23/01/2017,21:00,0,22.5,84
1/23/2017 22:00,23/01/2017,22:00,0,22,87
1/23/2017 23:00,23/01/2017,23:00,0,21.9,87
1/24/2017 0:00,23/01/2017,0:00,1,21.6,89
1/24/2017 1:00,24/01/2017,1:00,0,21.5,89
1/24/2017 2:00,24/01/2017,2:00,0,21.2,87
1/24/2017 3:00,24/01/2017,3:00,0,21,89
1/24/2017 4:00,24/01/2017,4:00,0,20.9,93
1/24/2017 5:00,24/01/2017,5:00,0,20.6,94
1/24/2017 6:00,24/01/2017,6:00,1,20.3,95
1/24/2017 7:00,24/01/2017,7:00,0,20.3,94
1/24/2017 8:00,24/01/2017,8:00,0,20.8,91
1/24/2017 9:00,24/01/2017,9:00,0,22.9,79
1/24/2017 10:00,24/01/2017,10:00,0,25,67
1/24/2017 11:00,24/01/2017,11:00,0,26.5,61
1/24/2017 12:00,24/01/2017,12:00,0,27,59
1/24/2017 13:00,24/01/2017,13:00,0,28.2,54
1/24/2017 14:00,24/01/2017,14:00,0,29.1,50
1/24/2017 15:00,24/01/2017,15:00,0,29.9,49
1/24/2017 16:00,24/01/2017,16:00,0,29.7,50
1/24/2017 17:00,24/01/2017,17:00,0,29,53
1/24/2017 18:00,24/01/2017,18:00,0,26.3,65
1/24/2017 19:00,24/01/2017,19:00,1,21.5,91
1/24/2017 20:00,24/01/2017,20:00,0,23,85
1/24/2017 21:00,24/01/2017,21:00,0,23.3,84
1/24/2017 22:00,24/01/2017,22:00,0,23.3,83
1/24/2017 23:00,24/01/2017,23:00,0,23.2,84
1/25/2017 0:00,24/01/2017,0:00,1,22.7,86
1/25/2017 1:00,25/01/2017,1:00,0,22.2,85
1/25/2017 2:00,25/01/2017,2:00,0,21.9,85
1/25/2017 3:00,25/01/2017,3:00,0,21.6,89
1/25/2017 4:00,25/01/2017,4:00,1,21.7,88
1/25/2017 5:00,25/01/2017,5:00,0,21.6,88
1/25/2017 6:00,25/01/2017,6:00,0,21.8,88
1/25/2017 7:00,25/01/2017,7:00,0,22.1,83
1/25/2017 8:00,25/01/2017,8:00,0,22.4,81
1/25/2017 9:00,25/01/2017,9:00,0,23.3,78
1/25/2017 10:00,25/01/2017,10:00,0,24.1,74
1/25/2017 11:00,25/01/2017,11:00,0,25.8,69
1/25/2017 12:00,25/01/2017,12:00,0,25.7,70
1/25/2017 13:00,25/01/2017,13:00,0,24.8,70
1/25/2017 14:00,25/01/2017,14:00,0,26.4,64
1/25/2017 15:00,25/01/2017,15:00,0,27.7,60
1/25/2017 16:00,25/01/2017,16:00,0,28.1,59
1/25/2017 17:00,25/01/2017,17:00,0,28,59
1/25/2017 18:00,25/01/2017,18:00,0,28.2,55
1/25/2017 19:00,25/01/2017,19:00,0,28,52
1/25/2017 20:00,25/01/2017,20:00,0,27.2,55
1/25/2017 21:00,25/01/2017,21:00,0,26.1,62
1/25/2017 22:00,25/01/2017,22:00,0,25,70
1/25/2017 23:00,25/01/2017,23:00,0,25,70
1/26/2017 0:00,25/01/2017,0:00,0,24.7,70
1/26/2017 1:00,26/01/2017,1:00,0,24.2,71
1/26/2017 2:00,26/01/2017,2:00,0,23.6,75
1/26/2017 3:00,26/01/2017,3:00,0,23.1,77
1/26/2017 4:00,26/01/2017,4:00,0,22.6,80
1/26/2017 5:00,26/01/2017,5:00,0,22.3,84
1/26/2017 6:00,26/01/2017,6:00,0,22.5,83
1/26/2017 7:00,26/01/2017,7:00,0,22.4,84
1/26/2017 8:00,26/01/2017,8:00,0,22.6,82
1/26/2017 9:00,26/01/2017,9:00,0,23.3,78
1/26/2017 10:00,26/01/2017,10:00,0,24,75
1/26/2017 11:00,26/01/2017,11:00,0,24.5,74
1/26/2017 12:00,26/01/2017,12:00,0,25.4,68
1/26/2017 13:00,26/01/2017,13:00,0,23.4,78
1/26/2017 14:00,26/01/2017,14:00,1,19.5,93
1/26/2017 15:00,26/01/2017,15:00,0,20,91
1/26/2017 16:00,26/01/2017,16:00,0,21.1,88
1/26/2017 17:00,26/01/2017,17:00,0,21.9,84
1/26/2017 18:00,26/01/2017,18:00,0,22.5,82
1/26/2017 19:00,26/01/2017,19:00,0,22.9,80
1/26/2017 20:00,26/01/2017,20:00,0,22.8,80
1/26/2017 21:00,26/01/2017,21:00,0,22.5,81
1/26/2017 22:00,26/01/2017,22:00,0,22.3,84
1/26/2017 23:00,26/01/2017,23:00,0,22.1,85
1/27/2017 0:00,26/01/2017,0:00,0,21.7,88
1/27/2017 1:00,27/01/2017,1:00,0,22.1,84
1/27/2017 2:00,27/01/2017,2:00,0,21.6,90
1/27/2017 3:00,27/01/2017,3:00,0,21.3,92
1/27/2017 4:00,27/01/2017,4:00,0,21.5,90
1/27/2017 5:00,27/01/2017,5:00,0,20.9,93
1/27/2017 6:00,27/01/2017,6:00,0,20.7,94
1/27/2017 7:00,27/01/2017,7:00,0,20.7,95
1/27/2017 8:00,27/01/2017,8:00,1,21.4,91
1/27/2017 9:00,27/01/2017,9:00,0,22.4,86
1/27/2017 10:00,27/01/2017,10:00,0,23.9,79
1/27/2017 11:00,27/01/2017,11:00,0,25.5,68
1/27/2017 12:00,27/01/2017,12:00,0,25.1,69
1/27/2017 13:00,27/01/2017,13:00,0,24.5,73
1/27/2017 14:00,27/01/2017,14:00,0,23,83
1/27/2017 15:00,27/01/2017,15:00,1,21.4,93
1/27/2017 16:00,27/01/2017,16:00,0,21.4,92
1/27/2017 17:00,27/01/2017,17:00,0,21.8,92
1/27/2017 18:00,27/01/2017,18:00,0,22.5,89
1/27/2017 19:00,27/01/2017,19:00,0,22.5,86
1/27/2017 20:00,27/01/2017,20:00,0,22.2,85
1/27/2017 21:00,27/01/2017,21:00,0,22.1,87
1/27/2017 22:00,27/01/2017,22:00,1,21.6,89
1/27/2017 23:00,27/01/2017,23:00,1,21.4,90
